"id","municipio","distrito","seccion","tramo","desc_tramo","viviendas","total_poblacion","tercer_grado","total_entre_35_50","mujeres_mas_65","total_china","estudiantes_de_grado"
"1478",2807912073,28079,12,73,1,"Menos de 21.215€",715,1545,230,254,104,24,0
"1479",2807912074,28079,12,74,2,"Entre 21.215€ y 23.140€",445,780,85,192,126,63,0
"1480",2807912075,28079,12,75,1,"Menos de 21.215€",990,1955,430,388,209,114,0
"1481",2807912077,28079,12,77,3,"Entre 23.140€ y 25.295€",745,1810,135,304,223,38,15
"1482",2807912078,28079,12,78,2,"Entre 21.215€ y 23.140€",640,1515,90,352,156,33,0
"1483",2807912079,28079,12,79,2,"Entre 21.215€ y 23.140€",600,1000,125,243,128,44,0
"1484",2807912080,28079,12,80,2,"Entre 21.215€ y 23.140€",590,1305,260,389,163,100,0
"1485",2807912081,28079,12,81,2,"Entre 21.215€ y 23.140€",635,1450,130,314,162,24,0
"1486",2807912082,28079,12,82,3,"Entre 23.140€ y 25.295€",540,1850,135,299,98,28,20
"1487",2807912083,28079,12,83,2,"Entre 21.215€ y 23.140€",715,2135,345,335,159,47,0
"1488",2807912084,28079,12,84,2,"Entre 21.215€ y 23.140€",365,650,120,240,149,7,10
"1489",2807912086,28079,12,86,3,"Entre 23.140€ y 25.295€",345,910,75,211,158,49,0
"1490",2807912087,28079,12,87,2,"Entre 21.215€ y 23.140€",715,1575,150,373,227,97,15
"1491",2807912088,28079,12,88,1,"Menos de 21.215€",1235,3075,180,575,162,279,30
"1492",2807912089,28079,12,89,2,"Entre 21.215€ y 23.140€",445,980,135,317,124,108,0
"1493",2807912090,28079,12,90,2,"Entre 21.215€ y 23.140€",630,1180,135,307,118,78,0
"1494",2807912091,28079,12,91,1,"Menos de 21.215€",655,1840,165,412,275,106,45
"1495",2807912092,28079,12,92,3,"Entre 23.140€ y 25.295€",740,1600,195,317,174,184,20
"1496",2807912093,28079,12,93,2,"Entre 21.215€ y 23.140€",635,1400,230,546,202,225,0
"1497",2807912094,28079,12,94,1,"Menos de 21.215€",1080,2715,605,553,197,216,15
"1498",2807912096,28079,12,96,1,"Menos de 21.215€",510,1270,100,416,141,303,0
"1499",2807912097,28079,12,97,2,"Entre 21.215€ y 23.140€",390,850,110,325,113,180,25
"1500",2807912098,28079,12,98,7,"Entre 34.950€ y 39.755€",740,2010,535,331,83,6,35
"1501",2807912099,28079,12,99,2,"Entre 21.215€ y 23.140€",380,1195,115,238,153,9,0
"1502",2807912100,28079,12,100,1,"Menos de 21.215€",615,1380,55,373,173,29,0
"1503",2807912101,28079,12,101,6,"Entre 31.040€ y 34.950€",910,2505,225,674,51,6,15
"1504",2807912102,28079,12,102,5,"Entre 27.760€ y 31.040€",1015,2825,425,965,68,27,70
"1505",2807912103,28079,12,103,1,"Menos de 21.215€",830,1745,285,792,101,16,50
"1506",2807912104,28079,12,104,6,"Entre 31.040€ y 34.950€",1715,4390,1030,586,72,126,25
"1507",2807912105,28079,12,105,6,"Entre 31.040€ y 34.950€",510,1265,220,564,44,145,0
"1508",2807912106,28079,12,106,6,"Entre 31.040€ y 34.950€",930,2720,845,943,81,55,0
"1509",2807912107,28079,12,107,7,"Entre 34.950€ y 39.755€",1165,2545,1020,740,156,163,65
"1510",2807912108,28079,12,108,5,"Entre 27.760€ y 31.040€",1500,2805,900,1077,99,144,10
"1511",2807912109,28079,12,109,5,"Entre 27.760€ y 31.040€",0,0,0,801,75,126,0
"1512",2807913002,28079,13,2,1,"Menos de 21.215€",380,945,0,265,137,0,15
"1513",2807913003,28079,13,3,1,"Menos de 21.215€",270,575,25,163,100,9,0
"1514",2807913004,28079,13,4,1,"Menos de 21.215€",240,575,0,127,99,0,0
"1515",2807913005,28079,13,5,2,"Entre 21.215€ y 23.140€",235,455,0,181,117,0,0
"1516",2807913006,28079,13,6,1,"Menos de 21.215€",255,770,15,191,114,6,0
"1517",2807913007,28079,13,7,1,"Menos de 21.215€",360,745,20,210,116,0,0
"1518",2807913008,28079,13,8,1,"Menos de 21.215€",615,1250,60,339,185,10,0
"1519",2807913010,28079,13,10,2,"Entre 21.215€ y 23.140€",415,850,115,254,149,2,0
"1520",2807913011,28079,13,11,1,"Menos de 21.215€",335,825,20,166,99,0,0
"1521",2807913012,28079,13,12,2,"Entre 21.215€ y 23.140€",415,900,15,244,144,1,0
"1522",2807913013,28079,13,13,1,"Menos de 21.215€",570,1300,0,274,175,2,15
"1523",2807913014,28079,13,14,1,"Menos de 21.215€",265,415,20,301,186,9,0
"1524",2807913016,28079,13,16,1,"Menos de 21.215€",425,805,25,268,146,2,10
"1525",2807913017,28079,13,17,1,"Menos de 21.215€",335,1055,0,182,108,2,0
"1526",2807913018,28079,13,18,1,"Menos de 21.215€",505,1095,15,184,131,0,0
"1527",2807913019,28079,13,19,1,"Menos de 21.215€",350,535,50,170,102,0,0
"1528",2807913021,28079,13,21,1,"Menos de 21.215€",355,630,105,220,142,6,0
"1529",2807913022,28079,13,22,3,"Entre 23.140€ y 25.295€",355,740,55,219,133,9,0
"1530",2807913023,28079,13,23,2,"Entre 21.215€ y 23.140€",290,835,45,183,145,10,0
"1531",2807913024,28079,13,24,3,"Entre 23.140€ y 25.295€",265,685,100,209,105,13,0
"1532",2807913026,28079,13,26,1,"Menos de 21.215€",355,680,0,180,159,1,0
"1533",2807913027,28079,13,27,1,"Menos de 21.215€",240,600,0,127,102,1,0
"1534",2807913028,28079,13,28,1,"Menos de 21.215€",245,505,40,163,85,5,0
"1535",2807913029,28079,13,29,2,"Entre 21.215€ y 23.140€",510,1190,115,221,206,0,0
"1536",2807913030,28079,13,30,2,"Entre 21.215€ y 23.140€",480,1025,40,375,302,18,25
"1537",2807913031,28079,13,31,2,"Entre 21.215€ y 23.140€",590,1420,105,318,91,5,30
"1538",2807913032,28079,13,32,2,"Entre 21.215€ y 23.140€",695,1245,90,456,205,17,0
"1539",2807913033,28079,13,33,2,"Entre 21.215€ y 23.140€",410,900,95,311,115,15,10
"1540",2807913034,28079,13,34,2,"Entre 21.215€ y 23.140€",510,1095,60,329,132,16,0
"1541",2807913035,28079,13,35,3,"Entre 23.140€ y 25.295€",1225,2495,245,712,196,8,0
"1542",2807913036,28079,13,36,1,"Menos de 21.215€",665,1305,135,264,104,0,0
"1543",2807913037,28079,13,37,1,"Menos de 21.215€",700,925,60,379,119,8,30
"1544",2807913038,28079,13,38,1,"Menos de 21.215€",360,635,130,255,97,8,0
"1545",2807913039,28079,13,39,1,"Menos de 21.215€",515,785,160,282,82,11,0
"1546",2807913040,28079,13,40,1,"Menos de 21.215€",855,830,160,413,117,15,20
"1547",2807913041,28079,13,41,1,"Menos de 21.215€",730,1235,335,540,105,49,10
"1548",2807913042,28079,13,42,1,"Menos de 21.215€",910,2850,165,419,108,33,0
"1549",2807913043,28079,13,43,1,"Menos de 21.215€",665,1020,330,442,108,57,0
"1550",2807913044,28079,13,44,1,"Menos de 21.215€",895,1895,215,590,151,117,15
"1551",2807913045,28079,13,45,1,"Menos de 21.215€",570,1375,250,377,110,76,20
"1552",2807913046,28079,13,46,1,"Menos de 21.215€",1040,1195,215,496,139,18,0
"1553",2807913047,28079,13,47,1,"Menos de 21.215€",770,1270,270,366,159,7,15
"1554",2807913048,28079,13,48,1,"Menos de 21.215€",495,720,50,310,148,9,0
"1555",2807913049,28079,13,49,4,"Entre 25.295€ y 27.760€",840,1840,260,487,194,62,35
"1556",2807913050,28079,13,50,1,"Menos de 21.215€",515,940,50,314,90,50,0
"1557",2807913052,28079,13,52,2,"Entre 21.215€ y 23.140€",620,1240,170,239,111,112,0
"1558",2807913053,28079,13,53,3,"Entre 23.140€ y 25.295€",715,1275,150,356,163,90,35
"1559",2807913054,28079,13,54,1,"Menos de 21.215€",1075,2110,275,496,183,91,40
"1560",2807913055,28079,13,55,1,"Menos de 21.215€",695,1500,95,306,150,15,0
"1561",2807913056,28079,13,56,1,"Menos de 21.215€",1245,1375,190,297,148,7,10
"1562",2807913057,28079,13,57,1,"Menos de 21.215€",870,1610,190,382,175,8,15
"1563",2807913058,28079,13,58,1,"Menos de 21.215€",610,1305,260,263,85,1,15
"1564",2807913059,28079,13,59,1,"Menos de 21.215€",520,1180,155,285,112,15,0
"1565",2807913060,28079,13,60,1,"Menos de 21.215€",600,1405,35,282,126,12,30
"1566",2807913061,28079,13,61,1,"Menos de 21.215€",555,1135,85,282,104,9,0
"1567",2807913062,28079,13,62,1,"Menos de 21.215€",665,1450,60,300,103,13,15
"1568",2807913063,28079,13,63,1,"Menos de 21.215€",420,705,25,248,95,3,0
"1569",2807913064,28079,13,64,1,"Menos de 21.215€",365,610,55,194,92,4,0
"1570",2807913065,28079,13,65,1,"Menos de 21.215€",480,890,105,253,102,0,0
"1571",2807913066,28079,13,66,1,"Menos de 21.215€",410,905,125,286,107,0,15
"1572",2807913069,28079,13,69,1,"Menos de 21.215€",325,640,30,187,97,10,0
"1573",2807913074,28079,13,74,6,"Entre 31.040€ y 34.950€",1055,2895,480,352,138,7,0
"1574",2807913077,28079,13,77,7,"Entre 34.950€ y 39.755€",550,1280,375,217,240,3,20
"1575",2807913078,28079,13,78,7,"Entre 34.950€ y 39.755€",895,2425,480,309,229,17,65
"1576",2807913079,28079,13,79,1,"Menos de 21.215€",1070,1715,220,407,158,29,0
"1577",2807913080,28079,13,80,1,"Menos de 21.215€",665,1070,185,417,112,44,10
"1578",2807913083,28079,13,83,3,"Entre 23.140€ y 25.295€",935,2205,140,495,193,190,10
"1579",2807913084,28079,13,84,2,"Entre 21.215€ y 23.140€",510,935,90,258,99,73,15
"1580",2807913086,28079,13,86,2,"Entre 21.215€ y 23.140€",770,1285,130,321,178,16,20
"1581",2807913087,28079,13,87,6,"Entre 31.040€ y 34.950€",330,645,120,162,108,6,25
"1582",2807913088,28079,13,88,5,"Entre 27.760€ y 31.040€",540,1050,150,176,223,1,0
"1583",2807913089,28079,13,89,1,"Menos de 21.215€",520,915,80,181,105,3,0
"1584",2807913090,28079,13,90,1,"Menos de 21.215€",490,980,100,219,86,2,15
"1585",2807913091,28079,13,91,2,"Entre 21.215€ y 23.140€",535,1170,195,272,151,7,20
"1586",2807913092,28079,13,92,4,"Entre 25.295€ y 27.760€",795,1755,190,473,203,14,10
"1587",2807913094,28079,13,94,2,"Entre 21.215€ y 23.140€",790,2325,320,499,193,15,25
"1588",2807913103,28079,13,103,2,"Entre 21.215€ y 23.140€",340,825,25,159,128,18,0
"1589",2807913104,28079,13,104,3,"Entre 23.140€ y 25.295€",790,1950,200,459,209,10,30
"1590",2807913108,28079,13,108,4,"Entre 25.295€ y 27.760€",900,2355,285,367,160,4,60
"1591",2807913109,28079,13,109,4,"Entre 25.295€ y 27.760€",975,2510,290,492,233,14,20
"1592",2807913110,28079,13,110,1,"Menos de 21.215€",515,1175,110,195,114,2,0
"1593",2807913111,28079,13,111,2,"Entre 21.215€ y 23.140€",325,885,20,172,82,7,10
"1594",2807913112,28079,13,112,2,"Entre 21.215€ y 23.140€",720,1710,115,255,181,0,0
"1595",2807913114,28079,13,114,1,"Menos de 21.215€",490,855,35,146,109,5,0
"1596",2807913115,28079,13,115,2,"Entre 21.215€ y 23.140€",885,1980,145,322,206,2,0
"1597",2807913116,28079,13,116,2,"Entre 21.215€ y 23.140€",360,775,105,192,100,0,0
"1598",2807913117,28079,13,117,2,"Entre 21.215€ y 23.140€",330,755,25,163,119,3,0
"1599",2807913118,28079,13,118,1,"Menos de 21.215€",240,575,40,171,105,0,0
"1600",2807913119,28079,13,119,2,"Entre 21.215€ y 23.140€",660,1525,95,302,193,8,25
"1601",2807913120,28079,13,120,2,"Entre 21.215€ y 23.140€",475,1130,65,245,155,6,10
"1602",2807913121,28079,13,121,1,"Menos de 21.215€",370,1005,50,197,121,2,0
"1603",2807913122,28079,13,122,1,"Menos de 21.215€",375,965,25,205,110,1,15
"1604",2807913123,28079,13,123,5,"Entre 27.760€ y 31.040€",580,1510,135,223,153,11,0
"1605",2807913124,28079,13,124,2,"Entre 21.215€ y 23.140€",595,1520,200,290,181,15,25
"1606",2807913125,28079,13,125,1,"Menos de 21.215€",535,1030,25,236,149,17,0
"1607",2807913126,28079,13,126,1,"Menos de 21.215€",485,1165,40,208,104,11,0
"1608",2807913127,28079,13,127,7,"Entre 34.950€ y 39.755€",1135,2800,825,935,66,28,30
"1609",2807913128,28079,13,128,5,"Entre 27.760€ y 31.040€",540,1260,135,233,156,2,50
"1610",2807913129,28079,13,129,3,"Entre 23.140€ y 25.295€",325,705,65,185,104,22,0
"1611",2807913131,28079,13,131,4,"Entre 25.295€ y 27.760€",235,515,70,170,89,15,0
"1612",2807913132,28079,13,132,1,"Menos de 21.215€",430,825,25,245,119,15,15
"1613",2807913133,28079,13,133,2,"Entre 21.215€ y 23.140€",335,730,25,223,115,0,0
"1614",2807913134,28079,13,134,2,"Entre 21.215€ y 23.140€",415,945,30,250,132,4,10
"1615",2807913135,28079,13,135,2,"Entre 21.215€ y 23.140€",275,640,45,171,113,3,15
"1616",2807913136,28079,13,136,2,"Entre 21.215€ y 23.140€",565,1410,55,236,153,0,0
"1617",2807913137,28079,13,137,6,"Entre 31.040€ y 34.950€",815,2205,330,262,191,19,40
"1618",2807913138,28079,13,138,1,"Menos de 21.215€",430,1100,80,212,98,23,10
"1619",2807913139,28079,13,139,1,"Menos de 21.215€",595,1535,55,262,162,21,10
"1620",2807913140,28079,13,140,3,"Entre 23.140€ y 25.295€",870,2375,210,267,174,21,80
"1621",2807913142,28079,13,142,1,"Menos de 21.215€",785,1505,65,364,188,12,45
"1622",2807913143,28079,13,143,5,"Entre 27.760€ y 31.040€",315,605,90,173,145,14,0
"1623",2807913144,28079,13,144,1,"Menos de 21.215€",965,1925,185,356,199,13,0
"1624",2807913145,28079,13,145,1,"Menos de 21.215€",480,685,25,211,118,1,10
"1625",2807913146,28079,13,146,3,"Entre 23.140€ y 25.295€",530,1270,200,275,135,28,20
"1626",2807913147,28079,13,147,3,"Entre 23.140€ y 25.295€",460,925,125,318,154,41,10
"1627",2807913148,28079,13,148,1,"Menos de 21.215€",565,1070,85,302,178,11,0
"1628",2807913150,28079,13,150,1,"Menos de 21.215€",585,1275,90,307,154,11,0
"1629",2807913153,28079,13,153,1,"Menos de 21.215€",660,1695,175,367,122,9,20
"1630",2807913154,28079,13,154,3,"Entre 23.140€ y 25.295€",420,940,50,259,194,17,0
"1631",2807913155,28079,13,155,2,"Entre 21.215€ y 23.140€",830,1735,135,510,232,25,15
"1632",2807913156,28079,13,156,2,"Entre 21.215€ y 23.140€",335,615,25,160,175,6,0
"1633",2807913157,28079,13,157,3,"Entre 23.140€ y 25.295€",540,920,85,275,176,52,10
"1634",2807913158,28079,13,158,3,"Entre 23.140€ y 25.295€",815,1780,265,505,240,18,15
"1635",2807913160,28079,13,160,3,"Entre 23.140€ y 25.295€",685,1545,185,322,240,1,25
"1636",2807913161,28079,13,161,5,"Entre 27.760€ y 31.040€",320,685,100,174,281,3,20
"1637",2807913162,28079,13,162,2,"Entre 21.215€ y 23.140€",265,615,30,146,86,6,0
"1638",2807913163,28079,13,163,3,"Entre 23.140€ y 25.295€",490,895,90,177,186,2,10
"1639",2807913164,28079,13,164,4,"Entre 25.295€ y 27.760€",365,790,65,159,151,7,30
"1640",2807913166,28079,13,166,4,"Entre 25.295€ y 27.760€",640,1155,115,409,214,42,10
"1641",2807913168,28079,13,168,3,"Entre 23.140€ y 25.295€",1195,2750,375,600,227,63,45
"1642",2807913169,28079,13,169,2,"Entre 21.215€ y 23.140€",860,1835,80,367,142,42,65
"1643",2807913170,28079,13,170,1,"Menos de 21.215€",390,720,135,264,138,58,0
"1644",2807913171,28079,13,171,3,"Entre 23.140€ y 25.295€",385,630,45,239,119,24,0
"1645",2807913172,28079,13,172,1,"Menos de 21.215€",675,1750,120,280,141,33,0
"1646",2807913173,28079,13,173,1,"Menos de 21.215€",645,1325,120,252,146,12,0
"1647",2807913174,28079,13,174,2,"Entre 21.215€ y 23.140€",765,1680,300,395,149,29,15
"1648",2807913175,28079,13,175,3,"Entre 23.140€ y 25.295€",900,1885,155,380,154,22,0
"1649",2807913176,28079,13,176,1,"Menos de 21.215€",665,1640,130,263,127,12,0
"1650",2807913177,28079,13,177,1,"Menos de 21.215€",710,1925,65,265,133,8,40
"1651",2807913178,28079,13,178,2,"Entre 21.215€ y 23.140€",385,975,65,243,176,3,10
"1652",2807913179,28079,13,179,3,"Entre 23.140€ y 25.295€",250,680,25,144,103,5,10
"1653",2807913180,28079,13,180,2,"Entre 21.215€ y 23.140€",380,815,50,206,111,0,0
"1654",2807913181,28079,13,181,1,"Menos de 21.215€",450,1175,45,257,188,5,0
"1655",2807913182,28079,13,182,6,"Entre 31.040€ y 34.950€",505,1345,170,168,175,1,10
"1656",2807913183,28079,13,183,7,"Entre 34.950€ y 39.755€",590,1605,250,216,143,9,60
"1657",2807913184,28079,13,184,4,"Entre 25.295€ y 27.760€",715,1585,355,391,163,6,25
"1658",2807913185,28079,13,185,2,"Entre 21.215€ y 23.140€",685,1185,215,367,141,9,25
"1659",2807913186,28079,13,186,2,"Entre 21.215€ y 23.140€",920,1680,205,514,231,19,10
"1660",2807913187,28079,13,187,1,"Menos de 21.215€",630,1185,145,495,170,29,0
"1661",2807913189,28079,13,189,1,"Menos de 21.215€",515,1060,70,297,104,6,10
"1662",2807913190,28079,13,190,1,"Menos de 21.215€",1430,2270,330,873,245,20,0
"1663",2807913191,28079,13,191,5,"Entre 27.760€ y 31.040€",955,2555,200,410,235,20,20
"1664",2807913192,28079,13,192,1,"Menos de 21.215€",730,1305,170,350,143,52,15
"1665",2807913193,28079,13,193,2,"Entre 21.215€ y 23.140€",560,970,225,382,127,15,10
"1666",2807913194,28079,13,194,1,"Menos de 21.215€",860,1625,210,437,140,39,10
"1667",2807913195,28079,13,195,3,"Entre 23.140€ y 25.295€",620,1590,260,321,88,21,25
"1668",2807913196,28079,13,196,3,"Entre 23.140€ y 25.295€",605,1285,375,351,124,53,30
"1669",2807913197,28079,13,197,2,"Entre 21.215€ y 23.140€",925,2250,265,439,160,64,0
"1670",2807913198,28079,13,198,3,"Entre 23.140€ y 25.295€",415,855,90,250,180,5,10
"1671",2807913199,28079,13,199,7,"Entre 34.950€ y 39.755€",995,2770,355,234,154,2,105
"1672",2807913200,28079,13,200,3,"Entre 23.140€ y 25.295€",440,1245,45,311,160,9,0
"1673",2807913201,28079,13,201,2,"Entre 21.215€ y 23.140€",365,770,55,241,127,4,15
"1674",2807913202,28079,13,202,5,"Entre 27.760€ y 31.040€",760,1980,300,212,350,2,10
"1675",2807913203,28079,13,203,7,"Entre 34.950€ y 39.755€",850,2625,515,258,87,3,35
"1676",2807913204,28079,13,204,6,"Entre 31.040€ y 34.950€",770,2315,355,275,86,2,25
"1677",2807913205,28079,13,205,8,"Entre 39.755€ y 46.300€",665,1675,310,230,94,0,45
"1678",2807913206,28079,13,206,2,"Entre 21.215€ y 23.140€",925,2135,170,567,286,21,0
"1679",2807913207,28079,13,207,7,"Entre 34.950€ y 39.755€",1340,3535,805,576,110,7,65
"1680",2807913208,28079,13,208,7,"Entre 34.950€ y 39.755€",890,2605,545,336,112,2,55
"1681",2807913209,28079,13,209,7,"Entre 34.950€ y 39.755€",790,2100,295,290,91,4,40
"1682",2807913210,28079,13,210,2,"Entre 21.215€ y 23.140€",940,2900,210,480,187,0,10
"1683",2807913211,28079,13,211,5,"Entre 27.760€ y 31.040€",435,1040,125,226,46,13,55
"1684",2807913212,28079,13,212,6,"Entre 31.040€ y 34.950€",485,1100,145,136,151,0,15
"1685",2807913213,28079,13,213,5,"Entre 27.760€ y 31.040€",615,1515,180,246,97,2,20
"1686",2807913214,28079,13,214,1,"Menos de 21.215€",415,990,55,263,93,15,15
"1687",2807913215,28079,13,215,1,"Menos de 21.215€",465,855,70,293,114,1,0
"1688",2807913216,28079,13,216,6,"Entre 31.040€ y 34.950€",1005,2410,955,705,23,15,0
"1689",2807914001,28079,14,1,5,"Entre 27.760€ y 31.040€",295,640,95,128,104,0,0
"1690",2807914002,28079,14,2,2,"Entre 21.215€ y 23.140€",715,1645,165,324,197,5,15
"1691",2807914003,28079,14,3,4,"Entre 25.295€ y 27.760€",385,785,140,142,116,0,0
"1692",2807914004,28079,14,4,6,"Entre 31.040€ y 34.950€",580,1400,260,258,231,18,20
"1693",2807914005,28079,14,5,6,"Entre 31.040€ y 34.950€",385,790,195,132,150,7,0
"1694",2807914006,28079,14,6,5,"Entre 27.760€ y 31.040€",280,675,85,142,112,5,0
"1695",2807914010,28079,14,10,9,"Entre  46.300€ y 58.390€",400,1085,260,151,117,4,45
"1696",2807914012,28079,14,12,5,"Entre 27.760€ y 31.040€",445,845,135,261,334,26,0
"1697",2807914013,28079,14,13,8,"Entre 39.755€ y 46.300€",460,790,150,162,228,4,0
"1698",2807914014,28079,14,14,7,"Entre 34.950€ y 39.755€",320,785,245,117,140,1,15
"1699",2807914015,28079,14,15,8,"Entre 39.755€ y 46.300€",435,785,200,154,201,3,0
"1700",2807914016,28079,14,16,7,"Entre 34.950€ y 39.755€",370,975,300,153,155,0,55
"1701",2807914017,28079,14,17,7,"Entre 34.950€ y 39.755€",420,795,260,161,184,0,25
"1702",2807914018,28079,14,18,7,"Entre 34.950€ y 39.755€",675,1525,450,224,247,0,15
"1703",2807914019,28079,14,19,7,"Entre 34.950€ y 39.755€",275,565,180,116,145,7,20
"1704",2807914020,28079,14,20,7,"Entre 34.950€ y 39.755€",380,895,235,157,205,5,0
"1705",2807914021,28079,14,21,7,"Entre 34.950€ y 39.755€",465,965,315,175,222,2,0
"1706",2807914022,28079,14,22,8,"Entre 39.755€ y 46.300€",490,1060,420,169,209,5,0
"1707",2807914023,28079,14,23,8,"Entre 39.755€ y 46.300€",340,705,290,97,123,6,15
"1708",2807914024,28079,14,24,7,"Entre 34.950€ y 39.755€",470,1040,295,145,215,0,10
"1709",2807914025,28079,14,25,5,"Entre 27.760€ y 31.040€",670,1335,355,244,252,0,10
"1710",2807914026,28079,14,26,3,"Entre 23.140€ y 25.295€",505,1050,90,218,132,8,15
"1711",2807914027,28079,14,27,4,"Entre 25.295€ y 27.760€",730,1785,445,271,197,11,0
"1712",2807914028,28079,14,28,2,"Entre 21.215€ y 23.140€",510,1020,90,260,136,0,15
"1713",2807914029,28079,14,29,4,"Entre 25.295€ y 27.760€",565,1140,300,207,158,5,35
"1714",2807914030,28079,14,30,8,"Entre 39.755€ y 46.300€",685,1530,565,324,286,7,25
"1715",2807914031,28079,14,31,7,"Entre 34.950€ y 39.755€",480,925,260,159,215,3,0
"1716",2807914032,28079,14,32,7,"Entre 34.950€ y 39.755€",535,1210,260,168,252,7,20
"1717",2807914033,28079,14,33,5,"Entre 27.760€ y 31.040€",400,705,135,151,146,4,25
"1718",2807914034,28079,14,34,7,"Entre 34.950€ y 39.755€",525,1220,400,157,197,4,10
